DATE_NUM,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT,
737616.000000,1.009889,1.007863,0.997762,0.987713,1.014022,1.016944,1.013629,0.991336,0.994104,1.008182,1.009634,0.998586,0.997089,1.004458,1.004291,1.000000,0.999529,1.010186,0.993185,1.007440,0.999218,1.006016,1.008890,1.010459,1.000886,
737617.000000,0.992718,1.003073,1.019018,1.009952,1.002976,0.999920,1.000139,1.026120,1.015611,1.005482,1.008090,0.992210,1.009556,1.004245,0.998545,1.020157,0.954963,1.003990,1.009721,1.005538,0.994130,1.055277,1.007975,0.998596,1.008320,
737618.000000,1.007683,1.005343,1.017632,1.032845,1.011344,1.004385,1.009195,1.012255,1.019576,1.010620,1.027161,0.958533,1.010517,1.001537,1.001410,1.025438,0.984321,1.003613,1.009401,1.005333,1.006298,1.018150,0.997732,1.004743,1.005969,
737621.000000,1.009395,1.004767,0.989817,1.009251,1.001726,0.997936,1.001242,0.988969,1.002154,1.004064,1.004006,1.003053,0.987858,1.000192,1.005728,0.997115,1.015427,1.000000,1.004039,1.004261,1.009388,1.000225,1.001331,1.006820,1.003316,
737622.000000,0.996540,0.996033,1.003153,0.996061,0.992592,0.992364,0.994761,1.018622,0.993416,1.001465,0.981045,0.983594,1.010711,1.000192,0.997712,1.021118,1.007782,0.986897,0.990165,1.003550,0.998450,0.995112,0.993022,0.997047,0.998087,
737623.000000,0.994377,0.992347,1.018663,0.975843,0.992884,0.995030,0.988011,0.989699,0.992405,0.996795,1.004474,0.995170,0.990184,1.000767,0.999953,0.989688,1.004045,0.994091,0.987585,1.000431,0.985704,1.007519,0.999108,0.996691,0.998606,
737624.000000,1.011360,1.010387,0.977241,0.993811,1.009264,1.004350,0.993407,1.005720,0.994574,1.045852,1.011136,1.001593,1.005965,0.997125,1.010294,0.990783,1.009399,1.001101,0.999314,1.002136,1.002166,0.977311,1.007703,0.999825,1.001047,
737625.000000,0.985072,0.972118,1.045000,1.017705,0.993419,1.002888,0.987432,0.995338,0.993471,1.000334,1.006608,0.986674,0.990146,0.987699,0.990552,0.997400,0.984279,1.001466,0.989822,0.996275,0.983760,0.984843,0.992854,0.989163,0.992852,
737628.000000,1.022854,1.009454,0.989559,0.992733,1.006450,1.002159,1.007079,1.002248,0.991692,1.000401,1.021484,0.987184,1.006429,0.996692,1.005284,1.011761,0.997788,1.013248,0.993299,1.002522,0.996539,0.994818,1.007420,0.980739,0.990518,
737629.000000,1.007818,1.017460,0.999063,1.021148,0.999654,1.004070,1.002982,1.025374,1.008567,1.004274,1.007790,1.001555,1.018290,1.060718,0.996791,1.016491,1.010097,1.006213,1.008491,0.987424,0.985238,0.998786,1.001827,0.999640,0.993530,
737630.000000,0.999186,0.998050,0.968799,0.955177,0.991683,1.005723,1.000212,1.011849,1.007650,0.997672,1.022609,1.007296,1.004039,0.989877,0.992861,1.010703,0.996587,1.010266,1.000000,0.989021,1.009153,0.984785,1.013433,1.008832,0.999197,
737631.000000,0.992093,0.993748,0.963091,1.021227,0.989341,0.992809,1.013589,0.990767,1.003912,1.002400,0.985639,1.010325,0.990413,0.986798,1.007802,0.992810,1.000000,0.996234,1.006690,1.001510,0.997581,0.990324,0.990509,1.006968,1.001964,
737632.000000,1.003478,0.997090,0.991123,0.986712,0.998410,0.984797,1.010055,1.009819,1.006309,1.006450,0.989072,0.997026,1.004408,1.020727,1.005316,0.976703,0.996086,1.008203,1.002979,1.017381,1.009698,1.017049,1.011565,1.012775,1.007129,
737635.000000,1.009338,1.003234,0.986116,1.011586,1.007076,1.004122,1.012029,0.991807,1.005209,0.996829,1.017833,1.017517,0.996816,0.996677,0.997217,1.015979,1.013017,0.997807,1.000914,1.011069,0.992063,1.003479,0.997387,1.005081,0.993364,
737636.000000,0.995708,0.994339,1.021310,0.988770,0.991920,1.000886,0.990027,1.004902,0.996881,0.992643,0.984574,0.992933,0.997756,0.994999,0.987720,1.004922,1.009456,0.995178,0.995207,1.038017,0.992470,1.004373,0.990830,0.987101,0.998130,
737637.000000,1.020404,0.983395,0.981926,0.990372,0.981052,0.990108,0.986752,0.994264,0.983116,0.989784,0.977756,0.985918,1.003547,0.979710,0.992371,0.983618,0.996637,0.970930,0.986582,0.980317,0.993226,0.976778,0.980554,0.975984,0.985008,
737638.000000,0.978361,0.997749,0.979805,0.962938,0.999820,0.980749,0.991889,0.961250,0.995975,1.014031,0.979229,1.000537,0.973621,0.988600,1.002515,0.992216,1.008435,1.013136,0.966175,0.988902,0.994271,1.000964,1.006573,0.999819,0.990940,
737639.000000,0.978842,1.001773,1.015765,0.982254,0.961365,0.999917,0.999013,0.989461,0.996805,0.979577,0.983434,1.005987,0.999912,1.005766,1.015290,0.983791,1.009320,0.991598,0.976179,0.997516,1.007820,1.003210,0.990233,1.005972,1.000183,
737642.000000,0.947652,0.971121,0.974968,0.976795,0.964695,0.983517,0.975937,0.963271,0.966015,0.955925,0.964873,0.993057,0.970247,0.987006,0.981210,0.965758,0.984018,0.965742,0.973256,0.971144,0.979649,0.980044,0.951753,0.993344,0.967276,
737643.000000,1.018930,1.015159,1.004199,1.003535,1.023944,1.005390,1.025813,1.021470,1.018835,0.999787,1.006537,1.004687,1.007849,1.012004,1.017249,0.993929,1.014798,1.018758,1.029505,1.010612,1.014104,1.013140,1.021438,0.996921,1.013702,
737644.000000,1.010355,1.008078,0.996781,0.989351,0.995057,0.997655,0.950589,0.998690,0.995738,0.988489,0.995102,0.995718,0.978267,1.017410,1.012846,0.999572,0.998815,1.004380,0.999754,1.010850,1.009592,0.992629,1.016466,1.000727,1.008670,
737645.000000,1.022056,1.014165,1.021332,1.010267,1.015667,1.034677,1.022468,1.006124,1.017604,1.018983,1.009416,1.011289,1.016940,1.009590,1.005442,1.003544,1.005697,1.026685,1.021162,1.016621,1.005836,1.004747,1.026124,1.013251,1.007894,
737646.000000,0.991760,1.007024,1.003568,0.978364,0.986268,0.993427,1.004569,0.999517,0.992674,0.971663,0.974772,1.002734,0.998908,0.994971,1.014403,0.995433,1.009324,0.991504,0.987711,0.994380,1.005735,1.004079,0.995275,0.999283,0.988574,
737649.000000,0.997462,0.982405,0.986343,0.977718,0.983025,0.992893,0.980003,0.973997,0.985668,0.985235,0.991735,0.999167,0.981229,0.995882,0.981958,0.991619,1.002456,0.986057,0.995975,0.993578,0.981418,0.978160,0.984864,0.998387,0.980798,
737650.000000,1.042349,1.019121,0.999760,1.019620,1.022895,1.006911,1.009282,1.012852,1.006377,1.012451,1.027193,1.011294,1.015416,1.005639,1.011835,1.017150,1.004083,1.020694,1.020453,1.010515,1.013124,1.024753,1.012873,1.012210,1.020814,
737651.000000,0.970235,0.970947,0.962627,0.968070,0.959977,0.962007,0.969637,0.958111,0.967648,0.966566,0.979291,0.976315,0.958478,0.990467,0.985209,0.963185,0.968866,0.969885,0.972516,0.987548,0.968020,0.975845,0.971446,0.988469,0.988735,
737652.000000,0.995019,0.997799,1.023656,1.000347,0.913851,0.993290,1.004215,1.003170,1.000992,1.005105,0.996294,1.002150,1.003817,1.016607,1.008269,0.996632,1.000719,0.997761,0.981242,1.013818,1.014706,1.004317,1.017373,1.010409,1.061111,
737653.000000,1.023595,1.018385,1.007470,1.010239,1.015351,1.000432,1.013417,1.016516,1.009217,1.013948,1.017505,1.006282,1.023954,1.010024,1.000916,1.029712,1.019171,1.018328,1.009684,1.015248,1.008380,1.005896,1.011119,1.006217,1.002662,
737656.000000,1.018644,0.998155,1.010077,1.007988,1.032794,1.012952,1.000666,1.013940,1.021115,1.009569,1.015699,1.006775,1.009005,1.005146,1.001419,1.008978,1.013285,1.016749,1.010588,1.008894,1.005245,0.996011,1.008472,1.006178,1.007257,
737657.000000,1.000048,0.976045,0.993918,0.994121,0.988247,0.989941,0.998817,0.989021,1.043953,0.984893,0.986661,0.987524,0.987303,0.985189,0.998583,0.988094,0.993735,0.991691,0.992605,0.988856,0.992750,0.981407,0.997218,0.987193,0.984536,
737658.000000,1.010838,1.008895,1.024838,1.008657,1.017525,1.015069,1.004662,1.003500,1.015247,1.009398,1.011803,1.007121,1.002796,1.004083,1.010253,1.000869,1.014711,1.011147,1.027443,1.002523,1.003617,1.000791,1.009484,1.005687,0.999732,
737659.000000,0.999153,0.998122,1.042413,1.001785,0.987902,0.998728,1.002357,1.008670,1.002813,1.000521,0.992153,0.998023,1.010315,1.007209,0.994472,0.998325,0.997814,0.992723,1.006889,1.001846,1.005237,0.969170,0.995302,1.003357,0.999018,
737660.000000,0.953780,0.963115,1.004515,0.967512,0.967414,0.978340,0.967593,0.969272,0.983938,0.964637,0.961095,0.973033,0.975166,0.986236,0.977994,0.968734,0.979474,0.968138,0.965550,0.982415,0.979162,0.990212,0.973014,0.984854,0.990349,
737663.000000,1.018999,1.006539,1.008511,1.003156,1.010513,1.004862,1.022329,1.017584,1.005426,1.003242,1.013345,1.008046,1.008017,1.014887,1.010482,1.001732,1.011066,1.015444,1.022501,1.017047,1.018034,1.001821,1.013468,1.014127,1.010466,
737664.000000,0.988716,0.993419,0.987996,0.990911,0.993418,1.000778,0.999109,0.992086,0.997988,1.009077,1.005048,1.014397,0.989426,1.003300,0.996035,0.997630,0.995808,1.002141,0.997325,1.010308,0.998371,0.964731,1.004449,1.008288,1.003840,
737665.000000,1.006711,1.011380,1.014772,1.013053,1.001710,1.008633,1.015317,1.011864,1.017139,1.012122,1.000000,0.992595,1.010025,1.007127,1.009350,1.011557,1.011226,0.998674,1.017676,1.007051,0.995037,1.019827,1.001626,1.013466,1.002668,
737666.000000,1.016932,1.013855,1.007695,1.025335,1.008534,1.005906,1.009447,1.021439,1.024195,1.015969,1.023586,0.996581,1.022659,0.998911,1.011327,1.017836,1.002775,1.018885,1.022760,0.998188,1.003894,1.014383,1.013992,0.999827,1.012065,
737667.000000,0.998708,0.996936,1.003722,1.010444,0.990269,1.001702,0.995792,1.002310,1.002595,1.004819,1.011521,1.000936,1.005860,0.999818,0.993573,1.008481,0.997117,0.998118,0.992250,0.992160,1.000136,1.014656,0.998068,1.003797,1.001578,
737671.000000,0.985436,0.976988,0.973441,0.983445,0.993377,0.987683,0.993079,0.975774,0.983151,0.989449,0.990930,1.002960,0.988167,1.004724,0.996146,0.980955,1.002082,0.986798,1.002012,1.009399,1.004151,0.985555,0.991041,0.997937,1.003326,
737672.000000,1.016967,1.006803,1.005953,1.017688,1.017634,1.008429,1.011591,1.013871,1.006466,1.016555,1.041294,1.000932,1.012067,1.008499,1.006310,1.009014,0.993076,1.011688,1.019842,1.015244,1.017551,0.983132,1.014342,1.002412,1.011078,
737673.000000,1.019552,1.019172,1.010574,1.032662,1.023246,1.003326,1.006890,1.026372,1.017845,1.034111,1.024121,0.997827,1.022754,0.988345,1.004531,1.025989,1.000581,1.017583,1.023972,0.996348,1.010522,1.012614,1.016284,1.007047,0.995945,
737674.000000,0.999906,0.996022,1.007494,0.997642,1.008674,1.005270,1.005114,1.000773,1.013062,0.997162,1.016367,0.997122,1.002136,1.001996,1.002460,0.998234,1.005459,0.993217,1.003054,1.000896,1.007249,0.997430,1.005467,1.008022,0.993850,
737677.000000,1.004267,0.997753,0.988375,1.037082,0.994677,1.009555,0.994841,1.023020,1.007528,1.014441,1.013158,0.990172,1.024776,0.987145,0.987411,1.012200,0.964191,0.988641,0.999774,0.994303,0.981647,1.007336,0.977442,0.993227,1.013946,
737678.000000,1.011813,0.978236,1.029851,1.023890,1.012968,1.020605,0.978103,1.017219,1.000558,1.017181,1.004458,1.020481,1.012738,0.997799,0.965111,1.017597,0.978675,0.989529,0.979249,0.981256,0.982175,1.007716,0.971358,1.017900,0.997593,
737679.000000,1.031795,1.005882,1.036402,1.021491,1.016663,0.995322,1.002946,1.005426,0.998541,0.990004,1.018719,1.012505,1.002738,1.006801,1.002480,0.995381,1.015057,1.000294,0.999079,1.011595,0.997680,1.007528,0.992231,1.007034,0.999741,
737680.000000,0.997764,1.008644,0.980911,0.989932,0.998001,1.001154,1.009619,1.008948,1.004900,1.000139,1.004167,0.994358,1.006144,1.006208,1.009277,1.014874,1.004703,1.010285,1.010605,1.012369,1.014156,0.982452,1.017145,1.004989,1.007757,
737681.000000,0.980546,1.001512,1.010995,1.015408,1.002003,1.000659,1.003782,1.005303,1.000770,1.000348,0.991134,1.002684,1.019676,0.991775,0.988970,1.005042,0.998188,0.998546,0.996008,0.994706,0.986581,1.020042,0.996011,0.992222,1.004362,
737684.000000,1.005257,0.986913,0.997604,0.995291,0.998601,1.021564,0.983915,0.987813,0.987221,0.991717,0.993529,0.990518,0.991100,0.994471,0.988513,0.989676,0.992979,0.992791,0.999427,0.980593,1.000205,1.003510,0.993456,0.992328,0.984161,
737685.000000,1.003638,1.011986,1.014122,0.992640,0.988991,0.998147,1.003755,0.993969,0.996623,0.998035,0.995211,1.001004,0.995049,1.005189,1.011813,0.990570,1.005852,1.007775,1.003667,1.011775,1.006218,0.991853,1.001931,1.006218,1.008134,
737686.000000,1.009379,0.997396,1.005752,0.991677,0.998583,1.002341,1.003595,1.005419,1.002693,1.000141,0.995958,1.005707,1.010036,0.999816,1.002764,0.996252,1.006181,1.008225,1.005594,1.002064,0.994703,0.991786,0.993426,1.001002,1.005579,
737687.000000,0.991875,0.991999,0.994902,0.992752,0.996960,0.995813,0.974415,0.991478,0.988260,1.005274,0.996714,0.997700,0.996827,1.005348,1.000428,0.997790,1.011443,1.018409,0.995686,1.004036,1.003209,1.009713,1.003822,1.000834,0.999573,
737688.000000,0.985382,0.991595,0.986864,0.984937,1.008335,1.005337,0.992273,0.993077,0.984876,0.992376,0.983518,1.011836,0.995979,0.988811,0.994632,0.998145,1.014172,0.988445,0.988369,1.002789,0.995508,1.000172,0.989202,1.005168,0.998890,
737691.000000,1.004547,1.012329,0.993779,1.002029,0.996371,1.004665,1.001436,0.998690,1.007033,1.001339,1.003549,1.000684,0.999832,1.004266,1.010268,1.000000,0.990606,0.997849,1.011652,1.008017,1.001777,0.982309,1.004883,0.998673,1.005471,
737692.000000,0.995245,0.999408,1.012254,0.981078,0.993930,0.990713,0.996301,0.973250,0.996287,0.997255,0.978782,0.998558,0.986962,1.002955,1.002269,0.987887,0.990991,0.987351,0.994184,1.003165,1.001433,0.983520,0.997542,1.004983,1.006631,
737693.000000,1.015390,1.008039,1.011922,1.004921,1.009976,0.998141,1.008487,1.010975,1.011934,1.010446,1.024087,0.995743,1.005710,0.997606,1.002877,0.995508,0.994019,1.014413,1.041638,0.995227,1.000681,0.987422,1.004585,0.996034,1.000591,
737694.000000,0.994842,0.998237,1.001787,0.998262,0.984277,0.972877,0.986325,0.991382,1.007409,1.002724,0.998040,0.983663,0.991780,1.004061,0.999859,0.998964,1.009386,1.001292,1.014976,1.010486,1.008512,0.969888,1.002111,1.002821,0.998565,
737695.000000,0.995134,0.997309,0.989584,1.001582,1.000205,0.987017,0.990021,1.003602,1.000305,0.997840,0.997251,0.998060,1.005896,0.998529,1.002634,1.004273,0.988436,0.987029,1.001519,1.002092,0.999325,0.998979,0.990607,0.997684,1.001268,
737698.000000,1.023535,0.997386,0.993757,0.997788,1.011671,1.000000,1.002770,0.991673,1.009397,1.015219,1.014769,1.006065,0.999745,1.002394,1.007272,0.999210,1.015318,1.009439,1.017441,0.998475,1.004662,1.009570,0.988563,1.000995,1.001942,
737699.000000,1.002768,0.986642,0.985465,0.968807,0.966201,0.978162,0.994091,0.978092,0.995949,0.987897,0.985057,1.004715,0.981817,1.003857,0.973499,0.963382,0.993229,0.985902,0.982538,0.995739,0.978882,0.999494,1.013255,0.991551,0.993006,
737700.000000,0.974932,0.967095,0.979783,0.980306,0.975283,0.967934,0.996835,0.978095,0.976069,0.986287,0.973010,1.015463,0.980095,0.971272,0.986843,0.982763,0.976199,0.982345,0.991439,0.977634,0.978289,0.997882,0.974411,0.984294,0.985320,
737701.000000,1.008495,1.001067,1.012821,1.000667,1.018394,1.007659,0.992334,0.994905,1.005586,1.002329,1.012958,0.993864,0.998576,1.014318,1.018229,0.997302,1.013722,1.012106,1.007979,1.005451,0.995365,0.993587,1.017900,1.001697,1.001636,
737702.000000,1.028032,1.016526,1.009756,1.008331,1.009775,1.006186,1.016543,1.018049,1.004938,1.006830,1.017789,1.018828,1.021660,1.013002,1.007904,1.003801,1.027315,1.013502,1.009217,1.018564,1.022790,1.020617,1.017990,1.015082,1.015906,
737705.000000,1.000220,0.993357,1.002236,0.993473,1.005261,0.994818,1.004836,0.998008,0.994779,0.988041,0.994108,0.996259,0.997819,0.987715,1.001086,0.985239,0.992823,0.992760,1.001075,0.990645,0.987514,1.006551,0.993863,1.005843,0.992129,
737706.000000,0.988285,0.990233,0.993520,0.981039,0.971112,0.986315,0.981436,0.984880,0.999691,0.979473,0.982418,0.990087,0.977704,0.994617,0.996178,0.981892,0.986965,0.989425,0.984759,0.984451,0.982396,0.994892,0.985821,0.991203,1.002986,
737707.000000,1.011720,1.012262,1.002299,1.012461,1.009700,1.012801,1.006694,0.997366,1.010015,1.009322,1.015081,0.980127,1.007244,1.004666,1.008147,1.001659,1.010686,1.018943,1.008392,1.008683,1.004764,1.008950,1.014268,1.001946,1.011482,
737708.000000,1.013478,1.009656,0.989439,1.027210,0.985269,1.012816,1.000077,1.015341,1.011662,1.010453,1.012480,0.998762,1.014028,0.996842,0.994972,1.008742,0.995011,1.006221,1.005188,0.999672,1.001840,1.007430,1.000000,1.010301,1.005718,
737709.000000,1.026598,1.011998,1.010566,1.046540,1.008884,1.013614,1.005258,1.024066,1.013169,1.011550,1.019174,1.017589,1.016899,0.993291,0.987061,1.038015,1.006925,1.004170,1.009462,0.993029,1.007347,0.992580,1.012466,1.001671,1.005267,
737712.000000,0.998561,0.999914,0.995359,0.999844,0.989046,1.000258,0.997539,1.005570,0.997954,0.994956,0.991361,0.995355,1.002669,1.000000,0.996938,1.015244,1.004150,0.999069,1.010652,0.991411,1.003576,0.993335,1.001694,0.994493,0.991101,
